Search field,Alias 1,Alias 2,Reference in the eForms SDK
official-language,OL,BT-702-notice,"BT-702(a)-notice
BT-702(b)-notice"
organisation-city-mediator-part,,,BT-513-Organization-Company
main-activity,MA,,"BT-10-Procedure-Buyer
BT-610-Procedure-Buyer"
review-date,BT-787-Review,,BT-787-Review
buyer-gateway,,,BT-509-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
selection-criteria-second-stage-invite-number-threshold-lot,BT-7532-Lot,,BT-7532-Lot
additional-classification-part,BT-263-Part,,BT-263-Part
organisation-name-fiscal-legis-part,,,BT-500-Organization-Company
document-unofficial-language-part,BT-737-Part,,BT-737-Part
organisation-person-revieworg-part,,,BT-633-Organization
environmental-impact-lot,BT-774-Lot,,BT-774-Lot
submission-nonelectronic-description-lot,BT-745-Lot,,BT-745-Lot
contract-nature-subtype,OPP-040-Procedure,,OPP-040-Procedure
organisation-partname-tender-eval-lot,,,BT-16-Organization-Company
FT,,,
organisation-contact-point-ted-esen,,,BT-502-Organization-Company
framework-duration-justification-lot,BT-109-Lot,,BT-109-Lot
organisation-fax-employ-legis-part,,,BT-739-Organization-Company
organisation-post-code-fiscal-legis-part,,,BT-512-Organization-Company
organisation-gateway-addinfo-part,,,BT-509-Organization-Company
touchpoint-tel-addinfo-lot,,,BT-503-Organization-TouchPoint
deadline-receipt-request,DT,,"BT-630(d)-Lot
BT-1311(d)-Lot
BT-131(d)-Lot"
organisation-country-sub-mediator-part,,,BT-507-Organization-Company
touchpoint-name-fiscal-legis-lot,,,BT-500-Organization-TouchPoint
buyer-name,AU,,BT-500-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
touchpoint-email-addinfo-part,,,BT-506-Organization-TouchPoint
contract-url,BT-151-Contract,,BT-151-Contract
organisation-person-fiscal-legis-lot,,,BT-633-Organization
option-description-lot,BT-54-lot,,BT-54-lot
touchpoint-city-reviewinfo-lot,,,BT-513-Organization-TouchPoint
organisation-name-revieworg-part,,,BT-500-Organization-Company
organisation-email-tenderer,,,BT-506-Organization-Company
procedure-accelerated,BT-106-Procedure,,BT-106-Procedure
touchpoint-country-tenderer,,,BT-514-Organization-TouchPoint
notice-title,TI,,see comment
touchpoint-partname-employ-legis-lot,,,BT-16-Organization-TouchPoint
touchpoint-partname-tender-receip-part,,,BT-16-Organization-TouchPoint
organisation-contact-point-signatory,,,BT-502-Organization-Company
legal-basis,DI,,BT-01-notice
touchpoint-street-tender-eval-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
jury-decision-binding-lot,BT-42-Lot,,BT-42-Lot
TY,,,
award-criterion-number-weight-glo,BT-5421-LotsGroup,,BT-5421-LotsGroup
deadline-receipt-expressions-date-lot,BT-630(d)-Lot,,BT-630(d)-Lot
review-notice-section-id,BT-786-Review,,BT-786-Review
organisation-contact-point-addinfo-lot,,,BT-502-Organization-Company
winner-decision-date,BT-1451-Contract,,BT-1451-Contract
registration-place-country,OPP-112-Business,,OPP-112-Business
touchpoint-internet-address-subcontractor,,,BT-505-Organization-TouchPoint
touchpoint-gateway-docprovider-lot,,,BT-509-Organization-TouchPoint
organisation-identifier-environ-legis-part,,,BT-501-Organization-Company
organisation-internet-address-revieworg-part,,,BT-505-Organization-Company
predominance-lot,OPP-023-Contract,,OPP-023-Contract
organisation-gateway-ted-esen,,,BT-509-Organization-Company
organisation-internet-address-employ-legis-part,,,BT-505-Organization-Company
touchpoint-post-code-reviewinfo-part,,,BT-512-Organization-TouchPoint
organisation-country-mediator-lot,,,BT-514-Organization-Company
ojs-number,OJ,OPP-011-notice,OPP-011-notice
organisation-gateway-buyer,,,BT-509-Organization-Company
contract-nature,NC,,"BT-23-Procedure
BT-531-Procedure
BT-23-Part
BT-531-Part
BT-23-Lot
BT-531-Lot"
touchpoint-country-sub-signatory,,,BT-507-Organization-TouchPoint
touchpoint-fax-fiscal-legis-lot,,,BT-739-Organization-TouchPoint
review-request-fee,BT-795-Review,,BT-795-Review
touchpoint-internet-address-financing,,,BT-505-Organization-TouchPoint
review-title,BT-788-Review,,BT-788-Review
touchpoint-internet-address-environ-legis-part,,,BT-505-Organization-TouchPoint
organisation-post-code-environ-legis-lot,,,BT-512-Organization-Company
touchpoint-email-tender-eval-lot,,,BT-506-Organization-TouchPoint
touchpoint-partname-mediator-lot,,,BT-16-Organization-TouchPoint
touchpoint-gateway-tenderer,,,BT-509-Organization-TouchPoint
place-of-performance-add-proc,BT-728-Procedure,,BT-728-Procedure
touchpoint-street-docprovider-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
touchpoint-gateway-docprovider-part,,,BT-509-Organization-TouchPoint
title-lot,BT-21-Lot,,BT-21-Lot
touchpoint-internet-address-tender-eval-lot,,,BT-505-Organization-TouchPoint
touchpoint-name-ted-esen,,,BT-500-Organization-TouchPoint
touchpoint-partname-signatory,,,BT-16-Organization-TouchPoint
organisation-city-revieworg-lot,,,BT-513-Organization-Company
organisation-identifier-addinfo-part,,,BT-501-Organization-Company
touchpoint-country-sub-addinfo-part,,,BT-507-Organization-TouchPoint
organisation-name-tender-eval-part,,,BT-500-Organization-Company
touchpoint-tel-revieworg-part,,,BT-503-Organization-TouchPoint
organisation-contact-point-fiscal-legis-part,,,BT-502-Organization-Company
business-tel,,,BT-503-Business
organisation-tel-tender-receip-part,,,BT-503-Organization-Company
review-decision-type,BT-790-Review,,BT-790-Review
touchpoint-tel-employ-legis-part,,,BT-503-Organization-TouchPoint
touchpoint-post-code-environ-legis-lot,,,BT-512-Organization-TouchPoint
organisation-internet-address-fiscal-legis-lot,,,BT-505-Organization-Company
non-award-justification,BT-144-LotResult,,BT-144-LotResult
revenues-allocation-lot,OPP-032-Tender,,OPP-032-Tender
organisation-name-tender-eval-lot,,,BT-500-Organization-Company
announcement-url,OPP-122-Business,,OPP-122-Business
winner-touchpoint-name,,,BT-500-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
reserved-execution-lot,BT-736-Lot,,BT-736-Lot
organisation-name-employ-legis-part,,,BT-500-Organization-Company
organisation-name-signatory,,,BT-500-Organization-Company
touchpoint-country-sub-buyer,,,BT-507-Organization-TouchPoint
direct-award-justification-previous-procedure-identifier-proct,BT-1252-Procedure,,BT-1252-Procedure
organisation-post-code-tender-eval-part,,,BT-512-Organization-Company
review-remedy-value-cur,,,BT-793-Review
touchpoint-fax-revieworg-part,,,BT-739-Organization-TouchPoint
organisation-street-financing,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
renewal-maximum-lot,BT-58-Lot,,BT-58-Lot
organisation-country-employ-legis-lot,,,BT-514-Organization-Company
value-prize-lot,BT-644-Lot,,BT-644-Lot
touchpoint-tel-reviewinfo-part,,,BT-503-Organization-TouchPoint
touchpoint-tel-subcontractor,,,BT-503-Organization-TouchPoint
organisation-internet-address-buyer,,,BT-505-Organization-Company
touchpoint-contact-point-paying,,,BT-502-Organization-TouchPoint
business-city,,,BT-513-Business
touchpoint-street-tender-receip-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
review-remedy-type,BT-792-Review,,BT-792-Review
organisation-country-sub-financing,,,BT-507-Organization-Company
contract-duration-period-oth-part,BT-538-Part,,BT-538-Part
organisation-name-docprovider-part,,,BT-500-Organization-Company
place-of-performance-city-part,BT-5131-Part,,BT-5131-Part
organisation-contact-point-reviewinfo-lot,,,BT-502-Organization-Company
award-criterion-number-threshold-lot,BT-5423-Lot,,BT-5423-Lot
touchpoint-city-environ-legis-part,,,BT-513-Organization-TouchPoint
RN,,,
touchpoint-partname-paying,,,BT-16-Organization-TouchPoint
framework-value-notice,BT-118-NoticeResult,,BT-118-NoticeResult
touchpoint-contact-point-fiscal-legis-lot,,,BT-502-Organization-TouchPoint
tender-payment-value-info-res,BT-780-Tender,,BT-780-Tender
touchpoint-street-buyer,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-identifier-addinfo-lot,,,BT-501-Organization-Company
organisation-fax-environ-legis-lot,,,BT-739-Organization-Company
touchpoint-post-code-environ-legis-part,,,BT-512-Organization-TouchPoint
tender-variant,BT-193-Tender,,BT-193-Tender
organisation-identifier-revieworg-lot,,,BT-501-Organization-Company
organisation-email-reviewinfo-part,,,BT-506-Organization-Company
organisation-email-tender-receip-lot,,,BT-506-Organization-Company
description-lot,BT-24-Lot,,BT-24-Lot
contract-nature-add-lot,BT-531-Lot,,BT-531-Lot
sme-lot,BT-726-Lot,,BT-726-Lot
touchpoint-country-reviewinfo-part,,,BT-514-Organization-TouchPoint
recurrence-description-lot,BT-95-Lot,,BT-95-Lot
organisation-contact-point-docprovider-lot,,,BT-502-Organization-Company
foreign-subsidies-measures-res,BT-682-Tender,,BT-682-Tender
organisation-internet-address-subcontractor,,,BT-505-Organization-Company
organisation-internet-address-mediator-lot,,,BT-505-Organization-Company
touchpoint-contact-point-employ-legis-lot,,,BT-502-Organization-TouchPoint
touchpoint-city-addinfo-lot,,,BT-513-Organization-TouchPoint
organisation-gateway-tender-receip-part,,,BT-509-Organization-Company
touchpoint-post-code-subcontractor,,,BT-512-Organization-TouchPoint
touchpoint-post-code-docprovider-part,,,BT-512-Organization-TouchPoint
touchpoint-country-tender-eval-part,,,BT-514-Organization-TouchPoint
organisation-country-sub-environ-legis-part,,,BT-507-Organization-Company
review-request-fee-cur,,,BT-795-Review
touchpoint-city-employ-legis-lot,,,BT-513-Organization-TouchPoint
touchpoint-name-employ-legis-part,,,BT-500-Organization-TouchPoint
gpa-lot,BT-115-Lot,,BT-115-Lot
organisation-tel-docprovider-part,,,BT-503-Organization-Company
organisation-post-code-environ-legis-part,,,BT-512-Organization-Company
organisation-fax-tender-receip-lot,,,BT-739-Organization-Company
organisation-name-tender-receip-lot,,,BT-500-Organization-Company
touchpoint-internet-address-addinfo-lot,,,BT-505-Organization-TouchPoint
kilometer-public-transport,OPP-080-Tender,,OPP-080-Tender
organisation-person-financing,,,BT-633-Organization
organisation-gateway-mediator-part,,,BT-509-Organization-Company
organisation-street-tender-receip-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
touchpoint-country-addinfo-part,,,BT-514-Organization-TouchPoint
organisation-country-reviewinfo-lot,,,BT-514-Organization-Company
touchpoint-tel-signatory,,,BT-503-Organization-TouchPoint
organisation-city-tender-eval-part,,,BT-513-Organization-Company
touchpoint-fax-ted-esen,,,BT-739-Organization-TouchPoint
ubo-name,,,BT-500-UBO
touchpoint-email-docprovider-lot,,,BT-506-Organization-TouchPoint
organisation-person-reviewinfo-part,,,BT-633-Organization
organisation-country-revieworg-lot,,,BT-514-Organization-Company
touchpoint-contact-point-addinfo-part,,,BT-502-Organization-TouchPoint
touchpoint-gateway-tender-receip-part,,,BT-509-Organization-TouchPoint
organisation-country-sub-buyer,,,BT-507-Organization-Company
touchpoint-email-financing,,,BT-506-Organization-TouchPoint
framework-buyer-categories-lot,BT-111-Lot,,BT-111-Lot
touchpoint-contact-point-reviewinfo-lot,,,BT-502-Organization-TouchPoint
tender-value-cur-highest,,,BT-711-LotResult
no-negocaition-necessary-lot,BT-120-Lot,,BT-120-Lot
document-url-lot,BT-15-Lot,,BT-15-Lot
subcontracting,BT-773-Tender,,BT-773-Tender
organisation-partname-employ-legis-lot,,,BT-16-Organization-Company
touchpoint-contact-point-financing,,,BT-502-Organization-TouchPoint
organisation-country-sub-tenderer,,,BT-507-Organization-Company
touchpoint-email-subcontractor,,,BT-506-Organization-TouchPoint
award-criterion-description-glo,BT-540-LotsGroup,,BT-540-LotsGroup
result-value-cur-notice,,,BT-161-NoticeResult
business-email,,,BT-506-Business
touchpoint-street-environ-legis-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-partname-addinfo-lot,,,BT-16-Organization-Company
organisation-email-employ-legis-part,,,BT-506-Organization-Company
touchpoint-gateway-tender-eval-part,,,BT-509-Organization-TouchPoint
touchpoint-tel-tender-receip-part,,,BT-503-Organization-TouchPoint
organisation-tel-addinfo-lot,,,BT-503-Organization-Company
additional-information-lot,BT-300-Lot,,BT-300-Lot
organisation-internet-address-addinfo-lot,,,BT-505-Organization-Company
organisation-gateway-fiscal-legis-lot,,,BT-509-Organization-Company
touchpoint-tel-serv-prov,,,BT-503-Organization-TouchPoint
country-origin,BT-191-Tender,,BT-191-Tender
touchpoint-street-addinfo-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
touchpoint-street-fiscal-legis-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-post-code-reviewinfo-part,,,BT-512-Organization-Company
submission-language,SUB_LG,BT-97-Lot,BT-97-Lot
touchpoint-city-fiscal-legis-lot,,,BT-513-Organization-TouchPoint
organisation-email-subcontractor,,,BT-506-Organization-Company
touchpoint-street-revieworg-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-name-mediator-part,,,BT-500-Organization-Company
selection-criteria-second-stage-invite-lot,BT-40-Lot,,BT-40-Lot
touchpoint-partname-serv-prov,,,BT-16-Organization-TouchPoint
buyer-touchpoint-name,,,BT-500-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
organisation-contact-point-tender-eval-lot,,,BT-502-Organization-Company
framework-estimated-value-glo,BT-157-LotsGroup,,BT-157-LotsGroup
touchpoint-street-ted-esen,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
public-opening-place-lot,BT-133-Lot,,BT-133-Lot
touchpoint-country-docprovider-part,,,BT-514-Organization-TouchPoint
award-criterion-type-lot,BT-539-Lot,,BT-539-Lot
organisation-tel-reviewinfo-part,,,BT-503-Organization-Company
organisation-country-mediator-part,,,BT-514-Organization-Company
organisation-internet-address-employ-legis-lot,,,BT-505-Organization-Company
touchpoint-partname-revieworg-part,,,BT-16-Organization-TouchPoint
touchpoint-email-ted-esen,,,BT-506-Organization-TouchPoint
touchpoint-street-mediator-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-post-code-financing,,,BT-512-Organization-Company
place-of-performance-other-lot,BT-727-Lot,,BT-727-Lot
organisation-country-sub-fiscal-legis-part,,,BT-507-Organization-Company
organisation-city-tender-eval-lot,,,BT-513-Organization-Company
touchpoint-city-signatory,,,BT-513-Organization-TouchPoint
organisation-tel-tenderer,,,BT-503-Organization-Company
touchpoint-email-employ-legis-lot,,,BT-506-Organization-TouchPoint
organisation-country-sub-tender-receip-part,,,BT-507-Organization-Company
touchpoint-post-code-reviewinfo-lot,,,BT-512-Organization-TouchPoint
touchpoint-email-environ-legis-part,,,BT-506-Organization-TouchPoint
organisation-fax-addinfo-part,,,BT-739-Organization-Company
organisation-partname-tender-receip-part,,,BT-16-Organization-Company
organisation-street-signatory,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-country-paying,,,BT-514-Organization-Company
ecatalog-allowed-lot,BT-764-Lot,,BT-764-Lot
used-assetlot,OPP-021-Contract,,OPP-021-Contract
ubo-country-sub,,,BT-507-UBO
issue-date,OPP-123-Business,,OPP-123-Business
significance-lot,OPP-022-Contract,,OPP-022-Contract
review-applicant-id,BT-808-Review,,BT-808-Review
organisation-internet-address-tender-receip-part,,,BT-505-Organization-Company
touchpoint-fax-mediator-part,,,BT-739-Organization-TouchPoint
touchpoint-city-mediator-part,,,BT-513-Organization-TouchPoint
touchpoint-country-subcontractor,,,BT-514-Organization-TouchPoint
foreign-subsidies-regulation-lot,BT-681-Lot,,BT-681-Lot
description-part,BT-24-Part,,BT-24-Part
organisation-gateway-employ-legis-lot,,,BT-509-Organization-Company
touchpoint-country-fiscal-legis-part,,,BT-514-Organization-TouchPoint
organisation-street-buyer,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-country-signatory,,,BT-514-Organization-Company
main-classification-lot,BT-262-Lot,,BT-262-Lot
touchpoint-contact-point-ted-esen,,,BT-502-Organization-TouchPoint
organisation-country-subcontractor,,,BT-514-Organization-Company
concession-value-description,BT-163-Tender,,BT-163-Tender
organisation-person-mediator-part,,,BT-633-Organization
organisation-internet-address-signatory,,,BT-505-Organization-Company
organisation-name-mediator-lot,,,BT-500-Organization-Company
touchpoint-country-financing,,,BT-514-Organization-TouchPoint
touchpoint-name-tender-receip-lot,,,BT-500-Organization-TouchPoint
touchpoint-partname-tender-eval-part,,,BT-16-Organization-TouchPoint
touchpoint-name-docprovider-lot,,,BT-500-Organization-TouchPoint
specific-ipi-measure-res,BT-685-LotResult,,BT-685-LotResult
touchpoint-contact-point-tender-receip-lot,,,BT-502-Organization-TouchPoint
organisation-street-reviewinfo-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-partname-environ-legis-lot,,,BT-16-Organization-Company
touchpoint-email-environ-legis-lot,,,BT-506-Organization-TouchPoint
touchpoint-fax-docprovider-lot,,,BT-739-Organization-TouchPoint
touchpoint-street-tenderer,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-identifier-financing,,,BT-501-Organization-Company
ubo-city,,,BT-513-UBO
touchpoint-street-revieworg-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
subcontracting-indication-lot,BT-651-Lot,,BT-651-Lot
organisation-tel-docprovider-lot,,,BT-503-Organization-Company
touchpoint-post-code-fiscal-legis-part,,,BT-512-Organization-TouchPoint
touchpoint-street-tender-receip-part,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
assets-related-contract-extension-indicator-lot,OPP-020-Contract,,OPP-020-Contract
organisation-tel-subcontractor,,,BT-503-Organization-Company
HA,,,
organisation-street-environ-legis-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-person-docprovider-lot,,,BT-633-Organization
subcontracting-obligation-minimum-lot,BT-64-Lot,,BT-64-Lot
organisation-country-sub-paying,,,BT-507-Organization-Company
touchpoint-post-code-tender-receip-part,,,BT-512-Organization-TouchPoint
organisation-name-environ-legis-part,,,BT-500-Organization-Company
place-of-performance-country-part,BT-5141-Part,,BT-5141-Part
organisation-fax-paying,,,BT-739-Organization-Company
organisation-identifier-environ-legis-lot,,,BT-501-Organization-Company
organisation-street-tender-receip-lot,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
tender-validity-deadline-lot,BT-98-Lot,,BT-98-Lot
organisation-country-sub-addinfo-lot,,,BT-507-Organization-Company
legal-basis-proc,BT-01(c)-procedure,,BT-01(c)-procedure
touchpoint-internet-address-fiscal-legis-lot,,,BT-505-Organization-TouchPoint
organisation-tel-mediator-lot,,,BT-503-Organization-Company
touchpoint-fax-serv-prov,,,BT-739-Organization-TouchPoint
touchpoint-partname-mediator-part,,,BT-16-Organization-TouchPoint
organisation-email-revieworg-part,,,BT-506-Organization-Company
touchpoint-post-code-fiscal-legis-lot,,,BT-512-Organization-TouchPoint
organisation-street-subcontractor,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-name-environ-legis-lot,,,BT-500-Organization-Company
organisation-street-ted-esen,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
touchpoint-tel-employ-legis-lot,,,BT-503-Organization-TouchPoint
touchpoint-tel-tender-eval-lot,,,BT-503-Organization-TouchPoint
subcontracting-value,BT-553-Tender,,BT-553-Tender
organisation-post-code-fiscal-legis-lot,,,BT-512-Organization-Company
touchpoint-email-signatory,,,BT-506-Organization-TouchPoint
framework-agreement-lot,BT-765-Lot,,BT-765-Lot
organisation-identifier-subcontractor,,,BT-501-Organization-Company
touchpoint-email-employ-legis-part,,,BT-506-Organization-TouchPoint
document-restricted-justification,BT-707-Lot,,BT-707-Lot
touchpoint-country-tender-receip-part,,,BT-514-Organization-TouchPoint
place-of-performance-subdiv-proc,BT-5071-Procedure,,BT-5071-Procedure
organisation-person-buyer,,,BT-633-Organization
organisation-street-revieworg-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
notice-version,BT-757-notice,,BT-757-notice
organisation-post-code-revieworg-part,,,BT-512-Organization-Company
organisation-internet-address-ted-esen,,,BT-505-Organization-Company
touchpoint-name-tender-receip-part,,,BT-500-Organization-TouchPoint
deadline-receipt-expressions-time-lot,BT-630(t)-Lot,,BT-630(t)-Lot
touchpoint-contact-point-environ-legis-part,,,BT-502-Organization-TouchPoint
document-restricted-url-lot,BT-615-Lot,,BT-615-Lot
modification-justification,BT-200-Contract,,BT-200-Contract
organisation-country-sub-tender-eval-part,,,BT-507-Organization-Company
concession-revenue-cur-buyer,,,BT-160-Tender
touchpoint-fax-tender-eval-lot,,,BT-739-Organization-TouchPoint
touchpoint-country-sub-tender-receip-part,,,BT-507-Organization-TouchPoint
direct-award-justification-proc,BT-136-Procedure,,BT-136-Procedure
organisation-street-addinfo-part,,,"BT-510(a)-Organization-Company, BT-510(b)-Organization-Company, BT-510(c)-Organization-Company"
organisation-partname-reviewinfo-lot,,,BT-16-Organization-Company
additional-information,OPP-130-Business,,OPP-130-Business
previous-planning-identifier,,,
touchpoint-street-serv-prov,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
review-deadline-description-lot,BT-99-Lot,,BT-99-Lot
exclusion-grounds-description,BT-67(b)-Procedure,,BT-67(b)-Procedure
estimated-value-cur-lot,,,BT-27-Lot
eu-registration-number,BT-501-Business-European,,BT-501-Business-European
document-restricted-url-part,BT-615-Part,,BT-615-Part
organisation-partname-buyer,,,BT-16-Organization-Company
organisation-identifier-revieworg-part,,,BT-501-Organization-Company
organisation-gateway-serv-prov,,,BT-509-Organization-Company
buyer-touchpoint-post-code,,,BT-512-Organization-TouchPoint[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
touchpoint-tel-financing,,,BT-503-Organization-TouchPoint
organisation-country-sub-employ-legis-part,,,BT-507-Organization-Company
touchpoint-contact-point-tenderer,,,BT-502-Organization-TouchPoint
award-criterion-number-fixed-glo,BT-5422-LotsGroup,,BT-5422-LotsGroup
savings-metric-res,OPT-081-LotResult,,OPT-081-LotResult
winner-email,,,BT-506-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
organisation-gateway-mediator-lot,,,BT-509-Organization-Company
accessibility-lot,BT-754-Lot,,BT-754-Lot
organisation-identifier-employ-legis-part,,,BT-501-Organization-Company
touchpoint-email-reviewinfo-lot,,,BT-506-Organization-TouchPoint
touchpoint-country-sub-revieworg-part,,,BT-507-Organization-TouchPoint
touchpoint-internet-address-employ-legis-part,,,BT-505-Organization-TouchPoint
framework-agreement-part,BT-765-Part,,BT-765-Part
lots-max-awarded-proc,BT-33-Procedure,,BT-33-Procedure
organisation-city-mediator-lot,,,BT-513-Organization-Company
framework-estimated-value-cur,,,BT-660-LotResult
eu-funds-name,BT-722-Contract,,BT-722-Contract
organisation-city-tender-receip-part,,,BT-513-Organization-Company
ipi-measures-applicable-lot,BT-684-Lot,,BT-684-Lot
energy-efficiency-label-res,BT-812-LotResult,,BT-812-LotResult
touchpoint-partname-financing,,,BT-16-Organization-TouchPoint
ubo-tel,,,BT-503-UBO
organisation-city-employ-legis-lot,,,BT-513-Organization-Company
tool-url-part,BT-124-Part,,BT-124-Part
review-id,BT-784-Review,,BT-784-Review
place-of-performance-additional-part,BT-728-Part,,BT-728-Part
winner-name,,,BT-500-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
NL,,,
review-request-withdrawn,BT-796-Review,,BT-796-Review
touchpoint-gateway-tender-eval-lot,,,BT-509-Organization-TouchPoint
touchpoint-fax-buyer,,,BT-739-Organization-TouchPoint
organisation-contact-point-addinfo-part,,,BT-502-Organization-Company
organisation-name-serv-prov,,,BT-500-Organization-Company
place-of-performance-city-lot,BT-5131-Lot,,BT-5131-Lot
winner-touchpoint-post-code,,,BT-512-Organization-TouchPoint[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
winner-country-sub,,,BT-507-Organization-Company[OPT-300-Tenderer[OPT-210-Tenderer[OPT-310-Tender[OPT-321-Tender=OPT-320-LotResult[BT-142-LotResult='selec-w']]]]]
framework-estimated-value-cur-glo,,,BT-157-LotsGroup
change-notice-version-identifier,BT-758-notice,,BT-758-notice
organisation-fax-docprovider-lot,,,BT-739-Organization-Company
electronic-ordering-lot,BT-92-Lot,,BT-92-Lot
organisation-name-buyer,,,BT-500-Organization-Company
review-remedy-value,BT-793-Review,,BT-793-Review
organisation-identifier-fiscal-legis-part,,,BT-501-Organization-Company
touchpoint-internet-address-docprovider-part,,,BT-505-Organization-TouchPoint
organisation-country-sub-environ-legis-lot,,,BT-507-Organization-Company
organisation-partname-docprovider-part,,,BT-16-Organization-Company
touchpoint-tel-docprovider-lot,,,BT-503-Organization-TouchPoint
touchpoint-partname-addinfo-part,,,BT-16-Organization-TouchPoint
touchpoint-post-code-signatory,,,BT-512-Organization-TouchPoint
touchpoint-country-sub-employ-legis-lot,,,BT-507-Organization-TouchPoint
organisation-country-tender-receip-lot,,,BT-514-Organization-Company
buyer-email,,,BT-506-Organization-Company[OPT-200-Organization-Company = OPT-300-Procedure-Buyer]
organisation-fax-subcontractor,,,BT-739-Organization-Company
organisation-contact-point-paying,,,BT-502-Organization-Company
touchpoint-name-tender-eval-lot,,,BT-500-Organization-TouchPoint
touchpoint-city-ted-esen,,,BT-513-Organization-TouchPoint
place-of-performance-country-lot,BT-5141-Lot,,BT-5141-Lot
organisation-email-reviewinfo-lot,,,BT-506-Organization-Company
contact-nature-main-part,BT-23-Part,,BT-23-Part
touchpoint-street-tender-eval-lot,,,"BT-510(a)-Organization-TouchPoint, BT-510(b)-Organization-TouchPoint, BT-510(c)-Organization-TouchPoint"
organisation-identifier-reviewinfo-lot,,,BT-501-Organization-Company
organisation-post-code-subcontractor,,,BT-512-Organization-Company
selection-criterion-used-lot,BT-748-Lot,,BT-748-Lot
organisation-email-environ-legis-part,,,BT-506-Organization-Company
touchpoint-fax-employ-legis-lot,,,BT-739-Organization-TouchPoint
touchpoint-email-fiscal-legis-part,,,BT-506-Organization-TouchPoint
organisation-gateway-tenderer,,,BT-509-Organization-Company
organisation-person-environ-legis-part,,,BT-633-Organization
classification-cpv,PC,,"BT-262-Procedure
BT-263-Procedure
BT-262-Part
BT-263-Part
BT-262-Lot
BT-263-Lot"
estimated-value-proc,BT-27-Procedure,,BT-27-Procedure
